Date,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares,Open,High,Low,Close,Volume,OpenInt
2013-01-17,0.10294117647058823,0.11764705882352941,0.22058823529411764,0.07352941176470588,0.16176470588235295,0.14705882352941177,0.45080877745304404,0.12598281583328533,0.04274959910932117,0.01795624735909309,0.6918633424974708,0.30813665750253094,0.3637956419537205,0.09902963458112793,0.7752450980392058,-0.2516198704637646,-0.5154061624650146,-0.10186157796455877,0.2063136618283544,0.031681308887219116,0.3824118283676985,0.09818457686106619,2482.573529411765,358.86,359.82,355.51,355.66,4424388.0,0.0
2013-01-18,0.07142857142857142,0.17857142857142858,0.125,0.08928571428571429,0.16071428571428573,0.19642857142857142,0.46302386909908927,0.13617893359442035,0.041411110097459645,0.017548062384300355,0.7071775393217322,0.2928224606782767,0.3703834769148446,0.11389339826847497,0.772916666666666,-0.25000175644107153,-0.4789753401360536,-0.10538548752838033,0.29080859616572685,0.13465329313544286,0.34226963512678565,0.16768900742115717,2291.1785714285716,355.18,356.38,350.66,352.26,6453796.0,0.0
2013-01-19,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.058823529411764705,0.4360386108589412,0.12287793411399998,0.041473226311870594,0.012133041496861176,0.7350094159351177,0.26499058406488235,0.3276579328425294,0.057843137254888245,0.8205882352941176,-0.35079221545523526,-0.5509803921568235,-0.19852941176470584,0.31225490196076466,0.04411764705882353,0.346568627451,0.16764705882352943,3717.6470588235293,,,,,,
2013-01-20,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.21739130434782608,0.43870370102460876,0.13962212461516957,0.04200866483647826,0.014992882504074781,0.7253753336501304,0.2746246663498696,0.3766380419253479,0.1023880105402261,0.7907114624506089,-0.3301770742939565,-0.577536231884087,-0.2020186335403869,0.23739569609134784,0.1201800614844261,0.3799956082564565,0.12211242863418262,3430.1739130434785,,,,,,
2013-01-21,0.06060606060606061,0.12121212121212122,0.18181818181818182,0.12121212121212122,0.19696969696969696,0.15151515151515152,0.44255746566859094,0.1526076274533677,0.04685782739950912,0.014279195045609245,0.7511223679763636,0.24887763202364394,0.3653988330154849,0.08769168962353027,0.8168181818181817,-0.24592434663972723,-0.4771464646464697,-0.11065115440118628,0.2629263413354137,0.09409107306835604,0.34389184048276217,0.1365153154925985,1930.3636363636363,,,,,,
2013-01-22,0.07894736842105263,0.18421052631578946,0.18421052631578946,0.07894736842105263,0.17105263157894737,0.15789473684210525,0.4542555251873948,0.12605131708721484,0.04329817301876184,0.016668215278890793,0.7318746124895923,0.2681253875104053,0.3535376350544869,0.10588260423791969,0.7208333333333423,-0.2501183253096131,-0.45697055137845516,-0.13047201336678682,0.30523266024910534,0.09815311242121447,0.30740570650111443,0.16542676530342762,2115.7368421052633,352.33,352.67,347.76,351.44,7568526.0,0.0
2013-01-23,0.09090909090909091,0.17045454545454544,0.18181818181818182,0.056818181818181816,0.23863636363636365,0.14772727272727273,0.433604909182193,0.12970243616019553,0.04304088274205034,0.01553769248467454,0.7116556970268184,0.2656170302458978,0.3548668627989092,0.10293991046833968,0.7505681818181817,-0.25347917780305673,-0.4840909090909318,-0.12500225468976478,0.274169946215367,0.07029647120559772,0.2974654007608511,0.13162222878135907,2332.306818181818,368.0,374.5,367.9,370.75,11820790.0,0.0
2013-01-24,0.05263157894736842,0.14473684210526316,0.19736842105263158,0.10526315789473684,0.21052631578947367,0.14473684210526316,0.4476234962950396,0.1268030182924428,0.04270095456940923,0.016136213694497498,0.7097640692465129,0.290235930753492,0.348683698748429,0.0952338231943697,0.7528728070175397,-0.25833499617831573,-0.49497441520468416,-0.116394351262831,0.24781342560947633,0.12038405673273551,0.35729309068125814,0.15236505088481445,2411.0526315789475,370.62,378.42,370.26,376.92,6766592.0,0.0
2013-01-25,0.08064516129032258,0.11290322580645161,0.1935483870967742,0.12903225806451613,0.1774193548387097,0.14516129032258066,0.44407754009741923,0.12692760441271198,0.042921831876317755,0.017221987891171776,0.7039751412734035,0.2798958264685178,0.3597934317985,0.09543255131966932,0.7702956989247257,-0.25192262559251616,-0.4967293906810323,-0.10080965181773062,0.29321847507330157,0.10384591886608548,0.3885019550342016,0.1609023704789887,2308.7580645161293,375.38,379.24,375.12,376.84,4451622.0,0.0
2013-01-26,0.0,0.16666666666666666,0.125,0.25,0.16666666666666666,0.041666666666666664,0.45754812404241657,0.12083618269110834,0.046938002707041654,0.020024465419655416,0.6756052819588749,0.28272805137445833,0.33645816342429163,0.07241792929293332,0.7708333333333335,-0.26040160703295834,-0.5671875,-0.09149305555557086,0.23217592592590416,0.14837962962962914,0.3678240740740833,0.23171296296296248,5079.166666666667,,,,,,
2013-01-27,0.15384615384615385,0.0,0.11538461538461539,0.2692307692307692,0.2692307692307692,0.038461538461538464,0.4868271300395384,0.1606259985695881,0.04993859741092,0.014103494582994232,0.7650937987961153,0.2349062012038846,0.38100382730384613,0.10279304029304234,0.7708333333333461,-0.26689726428311533,-0.4864316239316539,-0.12261904761910002,0.3092662892662808,0.19828171828176927,0.3333688533688846,0.2521278721279231,3165.3846153846152,,,,,,
2013-01-28,0.058823529411764705,0.17647058823529413,0.15294117647058825,0.12941176470588237,0.16470588235294117,0.1411764705882353,0.4449893986959059,0.1295255302574182,0.04162094327602069,0.017177981888944708,0.7166268248029528,0.28337317519704597,0.37020602918216466,0.10074789915971764,0.7777450980392119,-0.26885423029786953,-0.4826820728291646,-0.1390118868060247,0.2690231729054871,0.09183244206773176,0.34517290552585517,0.1835317884729741,2465.6588235294116,375.88,377.8,373.94,375.36,3254266.0,0.0
2013-01-29,0.05063291139240506,0.11392405063291139,0.17721518987341772,0.10126582278481013,0.22784810126582278,0.13924050632911392,0.45195009101810135,0.13732648312695156,0.043436925824044306,0.01560352455200987,0.7229237129895192,0.2644180591623836,0.3471749128873798,0.09876678174149746,0.7523206751054812,-0.24118674742145188,-0.4259068638815898,-0.12242237368825697,0.3017796865581354,0.12859252561786072,0.3241169835790202,0.1757394012457621,2374.7974683544303,373.38,378.48,373.27,376.84,3494696.0,0.0
2013-01-30,0.12048192771084337,0.1566265060240964,0.24096385542168675,0.04819277108433735,0.1927710843373494,0.14457831325301204,0.4396220976551326,0.1361402695552189,0.043247564227810724,0.014408059856986382,0.7351517949961208,0.2407518194617121,0.3392966059758434,0.08600949251557345,0.7264056224899639,-0.22467712900140116,-0.4349134633773567,-0.10067173455728827,0.25508571080859876,0.06417379474606867,0.3759262156852494,0.14973030650740843,2683.626506024096,376.87,380.48,376.46,376.92,3465944.0,0.0
2013-01-31,0.0273972602739726,0.1643835616438356,0.2054794520547945,0.0684931506849315,0.2465753424657534,0.1095890410958904,0.4585180062214794,0.12592230149299072,0.04189791820626041,0.01768912197603192,0.6909051734827261,0.2953961963802904,0.3640989297506302,0.10230282274807254,0.7799501867995067,-0.2717227752554931,-0.4813546423135617,-0.13267829963038621,0.3293621142936027,0.08613705548637397,0.342022969420252,0.19355714681056574,2000.0821917808219,375.26,378.81,375.12,377.84,3268654.0,0.0
2013-02-01,0.11864406779661017,0.13559322033898305,0.2542372881355932,0.0847457627118644,0.1016949152542373,0.2033898305084746,0.4607368832683221,0.14899522097699425,0.047107398473879666,0.015958319803246784,0.7443643732657796,0.23868647419185768,0.36156269213747455,0.09207370313305249,0.7694915254237288,-0.24501200411129997,-0.45115348399249144,-0.10388754371807962,0.36234744539828806,0.20336537285689324,0.3154547900310663,0.20788514686819154,3185.423728813559,379.1,388.3,379.05,387.8,7492130.0,0.0
2013-02-02,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.474780896793353,0.16939390589556472,0.05153757020423529,0.01564438549902353,0.767586632292,0.232413367708,0.37838362094552946,0.06292335115865294,0.9058823529411765,-0.2939501485344117,-0.6178571428571177,-0.11649159663866059,0.3820320855615294,0.19096256684488233,0.2991443850267941,0.19096256684488233,2800.0,,,,,,
2013-02-03,0.023255813953488372,0.32558139534883723,0.20930232558139536,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.44548628411555824,0.16117573684168604,0.050338889928458135,0.01603577481056744,0.7317919426893256,0.2216964294037,0.34868777002193013,0.10026678747609301,0.7282945736433954,-0.2556039675965813,-0.4580426356589303,-0.12661037283133486,0.415784002818993,0.21166490486244882,0.24700669485565355,0.21980443974616976,2241.2093023255816,,,,,,
2013-02-04,0.11764705882352941,0.16176470588235295,0.20588235294117646,0.07352941176470588,0.16176470588235295,0.14705882352941177,0.4525645539435589,0.13242411967719586,0.04834488894104119,0.020952393536501475,0.7049062153397205,0.2803879023073383,0.3697827454663235,0.09694964349380002,0.7887254901960737,-0.24753104757984268,-0.5032738095238235,-0.09882411297856658,0.3558323784058822,0.11584168894829412,0.25384082420851617,0.1797101530005853,2340.235294117647,383.84,385.24,379.14,379.51,6082284.0,0.0
2013-02-05,0.07407407407407407,0.13580246913580246,0.18518518518518517,0.08641975308641975,0.14814814814814814,0.14814814814814814,0.43171365403330847,0.1406122454090725,0.04371226512856198,0.017025085456066298,0.6867594100152964,0.27620355294765914,0.36005073028729623,0.10184984768322712,0.7461934156378641,-0.25219346276821103,-0.4625563394082344,-0.13262051734276664,0.31842387722015686,0.1367953788324115,0.3079255963515258,0.18599682895979666,2000.6913580246915,380.56,385.56,379.74,382.87,3741432.0,0.0
2013-02-06,0.07246376811594203,0.14492753623188406,0.2028985507246377,0.10144927536231885,0.17391304347826086,0.11594202898550725,0.45514562718291296,0.14685350917815504,0.044935086470792605,0.01598711322361319,0.7334239046207389,0.26657609537926663,0.36482057327302897,0.1081708388230333,0.7532608695652177,-0.23907548570380724,-0.44082700713139117,-0.11679894179897386,0.2539536671058174,0.047105841018910126,0.3630994729907811,0.12790294246818548,2639.304347826087,379.54,386.48,379.25,385.08,4157774.0,0.0
2013-02-07,0.05555555555555555,0.25,0.18055555555555555,0.08333333333333333,0.125,0.125,0.4540463294789029,0.13999987147658433,0.04688737939283194,0.017987583115849724,0.7211773399276944,0.26493377118340833,0.3791028360781805,0.1011321548821916,0.7999999999999999,-0.2600497215043195,-0.4961998456790277,-0.11819885361555274,0.28192164702581946,0.05304257856344167,0.35407372334456383,0.128926416947275,3396.6666666666665,384.85,389.4,382.75,386.98,5680212.0,0.0
2013-02-08,0.1864406779661017,0.0847457627118644,0.15254237288135594,0.05084745762711865,0.13559322033898305,0.1864406779661017,0.4579594554891695,0.1360793691677915,0.04197905774308813,0.018001139591151693,0.705072723240593,0.2779781242170287,0.3694311827217628,0.10914098613253725,0.7550847457627119,-0.24910948369659316,-0.49350282485876285,-0.10739171374767623,0.1866409861324983,0.0766422701592305,0.3846224961479288,0.10738186954289153,2396.7796610169494,390.06,393.34,389.78,392.68,6044730.0,0.0
2013-02-09,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.21739130434782608,0.21739130434782608,0.4435838440965652,0.16279630045873916,0.05326078492820869,0.014086078270802174,0.7874061644025219,0.21259383559746087,0.3606639367175652,0.08409090909097391,0.766666666666652,-0.24107301579773918,-0.45150966183578267,-0.11378536922020867,0.20128458498024782,0.11498682476944784,0.3730237154150435,0.1280303030303174,3612.391304347826,,,,,,
2013-02-10,0.10714285714285714,0.21428571428571427,0.03571428571428571,0.10714285714285714,0.21428571428571427,0.0,0.4552911263027855,0.15984515188017495,0.0479747488687,0.016905386569522497,0.7134209452303928,0.2508647690553179,0.3682786733059285,0.09120670995675714,0.8142857142857143,-0.22561667042207148,-0.471875,-0.09496173469386429,0.37002551020406077,0.11262755102042855,0.29383503401357147,0.23227040816328573,3298.8214285714284,,,,,,
2013-02-11,0.0136986301369863,0.2054794520547945,0.1917808219178082,0.0821917808219178,0.1780821917808219,0.1780821917808219,0.42058763666110954,0.12568180696405534,0.04221018265671508,0.015196801008539589,0.7373659410713149,0.24893542879169725,0.3347349617062602,0.08338729763391504,0.7260273972602741,-0.2360374486507123,-0.45681669928249313,-0.11084391255625929,0.2741642451916123,0.07428774041790548,0.31968797564689044,0.1560194409852178,2842.5342465753424,389.2,391.5,386.88,391.21,4335112.0,0.0
2013-02-12,0.04878048780487805,0.14634146341463414,0.21951219512195122,0.06097560975609756,0.13414634146341464,0.17073170731707318,0.4592951291753781,0.12708001077667355,0.04056954027080611,0.01682599465115025,0.7017662368395,0.28603864120927913,0.36136369086809766,0.09956577974875967,0.7396051103368173,-0.27331452586481697,-0.5075880758807683,-0.125715476935006,0.2809121704853171,0.11475596557915854,0.3574589976419232,0.17102906240101218,2977.1463414634145,390.58,393.95,389.68,390.35,3717890.0,0.0
2013-02-13,0.11842105263157894,0.09210526315789473,0.18421052631578946,0.11842105263157894,0.3026315789473684,0.013157894736842105,0.47758181703677627,0.16019777951338815,0.04386480874491618,0.01491855386420737,0.7503368753979869,0.2496631246020105,0.39281787274921054,0.10524521531104995,0.804754784689,-0.2465422725124736,-0.4975198412698685,-0.10685829156228943,0.28501077139233416,0.07384134140713947,0.3617185519159079,0.15754017181649738,3223.3289473684213,390.06,392.68,389.98,391.43,2396340.0,0.0
2013-02-14,0.15294117647058825,0.11764705882352941,0.15294117647058825,0.09411764705882353,0.11764705882352941,0.1411764705882353,0.4518792282193293,0.14579741090888118,0.04358990579893025,0.014867404881795176,0.7219214254472,0.2545491627880976,0.37151067772728824,0.12379971988800231,0.7194754265342471,-0.2504957479474471,-0.4492973856209528,-0.11241129785252583,0.2484063322298588,0.14235633647401413,0.35458832017654934,0.17050759697821652,2246.788235294118,389.86,394.37,388.88,393.91,3470438.0,0.0
2013-02-15,0.13333333333333333,0.08333333333333333,0.15,0.05,0.2,0.21666666666666667,0.46707138298295003,0.1337486762435517,0.041068472273206987,0.016560647834430665,0.7057118376098668,0.2942881623901268,0.37189049326659507,0.10530303030306828,0.7269444444444499,-0.26658761217146665,-0.5001917989418,-0.11578932641435162,0.3516035353535349,0.06083964646466499,0.34666666666664997,0.18051136363636497,4020.9166666666665,393.7,396.63,393.54,396.44,5459434.0,0.0
2013-02-16,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.4557295248053889,0.16183450638933336,0.04848546113973889,0.014381384091037222,0.7402085138759446,0.2042359305685167,0.37204783176177775,0.10244949494956668,0.7722222222222223,-0.26016142293916106,-0.4842923280423111,-0.12193223443223891,0.22369528619529444,0.230303030303,0.3263047138047222,0.2599326599326667,6861.111111111111,,,,,,
2013-02-17,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.45303138741329163,0.16868546052801667,0.05237402932749583,0.016892235103485417,0.7571713873187916,0.24282861268117503,0.38684382808845824,0.10959776334780001,0.8479166666666668,-0.2429728263377083,-0.505671296296375,-0.11524470899477496,0.32875631313129167,0.16598800505053332,0.35041035353535416,0.21668244949495,4585.375,,,,,,
2013-02-18,0.06896551724137931,0.1724137931034483,0.1724137931034483,0.06896551724137931,0.27586206896551724,0.034482758620689655,0.47802971681358614,0.1460665588585762,0.04073893755128965,0.015651996706598274,0.7289433425367587,0.2710566574632414,0.3682702657915862,0.10897708613229312,0.7362068965517241,-0.2809034463083103,-0.5298850574712759,-0.12980979748224933,0.35763546798031026,0.13429802955665518,0.34211822660097585,0.15786124794748277,5569.896551724138,,,,,,
2013-02-19,0.013888888888888888,0.09722222222222222,0.2361111111111111,0.09722222222222222,0.2916666666666667,0.1111111111111111,0.4554272005182083,0.13947267599202495,0.044552555915081934,0.015657412797970963,0.7277029563534861,0.2722970436465305,0.37208208519306923,0.09840067340070416,0.7796296296296252,-0.2625144571836194,-0.48970734126985566,-0.11424162257497215,0.27892406204903747,0.07537683381435141,0.34928391053390967,0.18350183381435137,2738.777777777778,398.0,403.5,397.64,403.42,5865648.0,0.0
2013-02-20,0.08,0.13333333333333333,0.17333333333333334,0.08,0.21333333333333335,0.10666666666666667,0.43870253132786663,0.13356672421640975,0.041749807459137325,0.0160385305914988,0.7098634921307201,0.2768031745359412,0.3587615776724667,0.10350057720065196,0.78,-0.2398435069854013,-0.44575925925928006,-0.10474338624341326,0.2320893378226306,0.12201335578005468,0.35146621773288267,0.162729405162772,3289.0933333333332,402.65,404.48,395.9,396.23,5529102.0,0.0
2013-02-21,0.025974025974025976,0.1038961038961039,0.18181818181818182,0.09090909090909091,0.2597402597402597,0.06493506493506493,0.4681357293763507,0.14723348093575597,0.04593317295978702,0.016200964542007146,0.735257302455896,0.2647426975441064,0.37584682518080537,0.11217518412328957,0.7805194805194805,-0.22439614761864943,-0.44473304473306496,-0.08803339517628049,0.27614620228254416,0.14260157230938308,0.335397809261447,0.1842682389760584,3334.285714285714,399.0,402.72,395.61,397.76,7015872.0,0.0
2013-02-22,0.05555555555555555,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.24074074074074073,0.14814814814814814,0.4808711456746111,0.11193734820646058,0.04216697786910037,0.018757073953378143,0.6838150241854628,0.31618497581453714,0.381225682100111,0.11587822671156849,0.7694444444444445,-0.2989479647223888,-0.5364454732510371,-0.13645282186954494,0.4019953503287038,0.11666947250281183,0.3537229437229537,0.2477861952862178,2653.6111111111113,399.63,400.62,396.9,399.86,4108100.0,0.0
2013-02-23,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.45138665327183325,0.14574420310842667,0.047788102388988896,0.017095844146468336,0.7353204963748333,0.26467950362518333,0.38862498773922227,0.07973484848487779,0.8527777777777777,-0.31967381598238886,-0.6509700176367778,-0.11271706688377778,0.17561728395059445,-0.060802469135816675,0.4015432098765,0.1589506172839611,3473.1111111111113,,,,,,
2013-02-24,0.025,0.225,0.1,0.05,0.3,0.025,0.4129619662920751,0.18762640733987,0.043340123458890004,0.013675936823593252,0.75907505337795,0.21592494662205003,0.4198414078487251,0.1027435064935425,0.8600000000000001,-0.25843268193692503,-0.4303125,-0.14181547619051496,0.35528724747472495,0.21119949494953003,0.33887941919191256,0.26619949494953,3592.1,,,,,,
2013-02-25,0.05063291139240506,0.20253164556962025,0.12658227848101267,0.02531645569620253,0.3037974683544304,0.11392405063291139,0.47453818902786093,0.19320371640727574,0.044224264151458206,0.014364962860282908,0.7670249999622911,0.2329750000377114,0.4272179950790382,0.1195688804866569,0.8424050632911392,-0.2501623684642355,-0.4539456499899696,-0.12226994173198735,0.2962991122801101,0.1355903063181519,0.36043413337717856,0.22521439530934179,3004.1012658227846,401.15,404.2,395.24,395.38,4613578.0,0.0
2013-02-26,0.1232876712328767,0.1232876712328767,0.1506849315068493,0.0547945205479452,0.2465753424657534,0.136986301369863,0.4549821479986163,0.13295561055480806,0.042126380192056154,0.015739278279340827,0.6985079324052195,0.2740948073208069,0.36235273199861645,0.10343711083441914,0.7043378995433699,-0.24860426713743836,-0.46606327462493147,-0.11017884322681498,0.26650358773645205,0.09821947458936713,0.36457332621715893,0.12173545632453699,2764.5205479452056,397.5,397.98,392.2,395.06,4408138.0,0.0
2013-02-27,0.09859154929577464,0.14084507042253522,0.22535211267605634,0.07042253521126761,0.19718309859154928,0.15492957746478872,0.45136604476626757,0.1278282874257813,0.040673135118112685,0.01632161011411184,0.7260080183714649,0.2739919816285451,0.35111457872535207,0.09155889884765347,0.7360328638497611,-0.22164984878335642,-0.45721830985918305,-0.09638944779794505,0.23710342865272818,0.03701095461658732,0.35808436477451405,0.09721866552853096,3475.3802816901407,397.4,402.38,395.56,399.89,4052802.0,0.0
2013-02-28,0.06060606060606061,0.13636363636363635,0.25757575757575757,0.07575757575757576,0.19696969696969696,0.12121212121212122,0.45885239655031806,0.14959700282479912,0.04412393629810076,0.014287524321151062,0.7462790985124245,0.2537209014875622,0.3608260928528485,0.09920126590584545,0.754717630854,-0.2454798314563894,-0.43744288119290897,-0.13351070226073636,0.2936819493637576,0.0689459530368788,0.3839482487209924,0.16027810573266665,6751.787878787879,400.55,403.5,400.52,400.6,4531448.0,0.0
2013-03-01,0.07547169811320754,0.20754716981132076,0.16981132075471697,0.05660377358490566,0.16981132075471697,0.18867924528301888,0.46302705705716984,0.14332818079352017,0.04375976422076243,0.015559210749510569,0.7366783513099812,0.26332164869002456,0.3770808275298302,0.13286674017810188,0.7492138364779811,-0.26700585270155286,-0.48136792452831323,-0.13207057617435897,0.26156341038413206,0.06647812355359056,0.3361679463094396,0.12533556590161696,3073.566037735849,398.94,403.57,398.08,403.1,4350850.0,0.0
2013-03-02,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.4206539916343684,0.14651648464092104,0.0452602723231579,0.018110040469982634,0.6693185019990526,0.27804991905357895,0.36060485618515786,0.0826156299840579,0.768421052631579,-0.22971246772228424,-0.4925438596491052,-0.0872807017543858,0.24078947368421053,0.11008771929821054,0.3583333333333368,0.16359649122810527,46673.68421052631,,,,,,
2013-03-03,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.25,0.125,0.4418597984988751,0.1491899805912167,0.04885554444884999,0.017048777588034587,0.7254302090707916,0.2745697909291958,0.3887868895224167,0.09812184343437914,0.8604166666666666,-0.24596750244225007,-0.5307291666666666,-0.08945932539684166,0.326236111111125,0.16904166666666665,0.29359722222220835,0.18304166666666666,3670.8333333333335,,,,,,
2013-03-04,0.07692307692307693,0.13846153846153847,0.23076923076923078,0.07692307692307693,0.18461538461538463,0.1076923076923077,0.4629697177024154,0.14037185428035184,0.04331561683126,0.016430585485347378,0.7325242459044154,0.26747575409557384,0.36937003149343084,0.0986351981352169,0.7703846153846156,-0.24372550728973233,-0.4724236874237475,-0.11342702169628609,0.31022533022532456,0.07445998446000308,0.34746697746696,0.1762548562548738,2815.076923076923,402.65,411.42,402.5,410.75,5551370.0,0.0
2013-03-05,0.09090909090909091,0.22727272727272727,0.12121212121212122,0.045454545454545456,0.24242424242424243,0.10606060606060606,0.4518236674202575,0.15105137157690365,0.04364553976764744,0.01694640975530015,0.7410443445458939,0.2589556554541136,0.3800953283639545,0.10321920503742267,0.797979797979803,-0.2512944625980758,-0.4761574074074242,-0.1130892255892469,0.21300709111315605,0.09017625752474605,0.3779019997959435,0.11862743597591455,3261.818181818182,414.5,420.08,414.45,419.3,8088468.0,0.0
